1.9	4.9	30.0051426918
1.9	5.0	30.00101904
1.9	5.1	30.0045094494
1.9	5.2	30.000819018
1.9	5.3	30.0015139158
1.9	5.4	30.0018799347
1.9	5.5	30.0021628609
1.9	5.6	30.0009270437
1.9	5.7	30.0002691518
1.9	5.8	30.0041721296
1.9	5.9	30.0013625344
1.9	6.0	30.0009133016
1.9	6.1	30.0021113896
1.9	6.2	30.0012089138
1.9	6.3	30.0010470693
1.9	6.4	30.0006097626
1.9	6.5	30.0012819106
1.9	6.6	30.008299689
1.9	6.7	30.00016297
1.9	6.8	29.9994193042
1.9	6.9	30.0010672437
1.9	7.0	30.0012576122
1.9	7.1	30.0009478839
1.9	7.2	30.0003834878
1.9	7.3	30.0032256564
1.9	7.4	30.0000967827
1.9	7.5	29.9999840235
1.9	7.6	30.000387053
1.9	7.7	29.999353945
1.9	7.8	30.001371242
1.9	7.9	30.0030756253
1.9	8.0	30.0019891185
1.9	8.1	30.000992395
1.9	8.2	30.0007760552
1.9	8.3	30.0099535951
1.9	8.4	29.9999203443
1.9	8.5	30.0014199628
1.9	8.6	30.0015118902
1.9	8.7	29.9990756195
1.9	8.8	30.0015556159
1.9	8.9	30.001861889
1.9	9.0	30.0023773539
1.9	9.1	30.0014218507
1.9	9.2	30.001350973
1.9	9.3	30.0002380463
1.9	9.4	30.0027823166
1.9	9.5	29.9991385579
1.9	9.6	30.0001516502
1.9	9.7	30.0053501216
1.9	9.8	30.0003868267
1.9	9.9	30.0009795161
1.9	10.0	30.0010267339
1.9	10.1	30.0013106014
1.9	10.2	30.0006624962
1.9	10.3	30.0006111365
1.9	10.4	30.0001133992
1.9	10.5	30.002103195
1.9	10.6	30.0009288712
1.9	10.7	30.0017197824
1.9	10.8	29.9991368147
1.9	10.9	30.0001672635
1.9	11.0	29.9993123198
1.9	11.1	30.0015349922
1.9	11.2	30.0010882998
1.9	11.3	29.9996874701
1.9	11.4	29.9992737496
1.9	11.5	29.9991453283
1.9	11.6	29.9977457432
1.9	11.7	29.9996938541
1.9	11.8	29.9954697913
1.9	11.9	29.9951852214
1.9	12.0	29.9918210996
1.8	0.0	30.2304448459
1.8	0.1	30.2076338094
1.8	0.2	30.2062984189
1.8	0.3	30.2044184144
1.8	0.4	30.2037070634
1.8	0.5	30.2052947752
1.8	0.6	30.2018524256
1.8	0.7	30.200734182
1.8	0.8	30.1972609001
1.8	0.9	30.1923911345
1.8	1.0	30.1903188657
1.8	1.1	30.185755738
1.8	1.2	30.1808030361
1.8	1.3	30.1746154472
1.8	1.4	30.1693562266
1.8	1.5	30.1630643957
1.8	1.6	30.156358642
1.8	1.7	30.1509201598
1.8	1.8	30.1415267013
1.8	1.9	30.1362392848
1.8	2.0	30.1288437726
1.8	2.1	30.1227045863
1.8	2.2	30.1131697425
1.8	2.3	30.1045234805
1.8	2.4	30.0963077702
1.8	2.5	30.0856955781
1.8	2.6	30.0740263073
1.8	2.7	30.0648859109
1.8	2.8	30.0565729476
1.8	2.9	30.0435828145
1.8	3.0	30.0325366961
1.8	3.1	30.0229252186
1.8	3.2	30.0186909047
1.8	3.3	30.0085762609
1.8	3.4	30.0044769574
1.8	3.5	29.9988102244
1.8	3.6	29.9984333528
1.8	3.7	29.9960506905
1.8	3.8	29.9944114975
1.8	3.9	29.9935376043
1.8	4.0	29.9983957241
1.8	4.1	29.9952815645
1.8	4.2	29.9962237446
1.8	4.3	29.9982182995
1.8	4.4	29.9973799512
1.8	4.5	30.0009363595
1.8	4.6	29.9985392543
1.8	4.7	29.99961243
1.8	4.8	29.999600365
1.8	4.9	30.0031061451
1.8	5.0	30.0004546593
1.8	5.1	30.0031677325
1.8	5.2	30.0006758929
1.8	5.3	30.0012472683
1.8	5.4	30.0015540334
1.8	5.5	30.0017495113
1.8	5.6	30.0008606132
1.8	5.7	30.0003456116
1.8	5.8	30.0031309619
1.8	5.9	30.0010815226
1.8	6.0	30.0007037787
1.8	6.1	30.0015466492
1.8	6.2	30.0008712057
1.8	6.3	30.0007406485
1.8	6.4	30.0004221049
1.8	6.5	30.000877249
1.8	6.6	30.0058994415
1.8	6.7	30.0000638768
1.8	6.8	29.9995317456
1.8	6.9	30.000712583
1.8	7.0	30.0008277035
1.8	7.1	30.0006209109
1.8	7.2	30.0002122793
1.8	7.3	30.0022683015
1.8	7.4	29.9999722433
1.8	7.5	29.9999257479
1.8	7.6	30.000239528
1.8	7.7	29.9994786563
1.8	7.8	30.0009338704
1.8	7.9	30.0021329849
1.8	8.0	30.0013717924
1.8	8.1	30.0006685359
1.8	8.2	30.0004803834
1.8	8.3	30.0070756214
1.8	8.4	29.9998889181
1.8	8.5	30.0009639161
1.8	8.6	30.001028739
1.8	8.7	29.9992812632
1.8	8.8	30.0010464324
1.8	8.9	30.001271888
1.8	9.0	30.0016272647
1.8	9.1	30.000956866
1.8	9.2	30.0008845375
1.8	9.3	30.0000851928
1.8	9.4	30.0018772282
1.8	9.5	29.9992945875
1.8	9.6	30.0000035942
1.8	9.7	30.0037247282
1.8	9.8	30.0001683085
1.8	9.9	30.0005749892
1.8	10.0	30.000598827
1.8	10.1	30.0007869043
1.8	10.2	30.0003277585
1.8	10.3	30.0002588022
1.8	10.4	29.9999098659
1.8	10.5	30.0013001411
1.8	10.6	30.0004357607
1.8	10.7	30.0009559299
1.8	10.8	29.9991017179
1.8	10.9	29.9997997024
1.8	11.0	29.99913839
1.8	11.1	30.0006747017
1.8	11.2	30.0002883239
1.8	11.3	29.9992097482
1.8	11.4	29.9988203597
1.8	11.5	29.9986260178
1.8	11.6	29.9975026113
1.8	11.7	29.9987897308
1.8	11.8	29.9956634553
1.8	11.9	29.9953944937
1.8	12.0	29.9929277485
1.7	0.0	30.1890656159
1.7	0.1	30.1715779737
1.7	0.2	30.1692677866
1.7	0.3	30.1662170273
1.7	0.4	30.1637852452
1.7	0.5	30.1627974513
1.7	0.6	30.1580060685
1.7	0.7	30.1547627114
1.7	0.8	30.149807191
1.7	0.9	30.1438894831
1.7	1.0	30.1401986889
1.7	1.1	30.1350718958
1.7	1.2	30.1302506674
1.7	1.3	30.1253451436
1.7	1.4	30.1220380228
1.7	1.5	30.1192504796
1.7	1.6	30.1174488933
1.7	1.7	30.1179698484
1.7	1.8	30.117006789
1.7	1.9	30.1202094229
1.7	2.0	30.1228675958
1.7	2.1	30.1269773161
1.7	2.2	30.1286947345
1.7	2.3	30.1305684513
1.7	2.4	30.1317645096
1.7	2.5	30.1296707988
1.7	2.6	30.1251272613
1.7	2.7	30.1202874185
1.7	2.8	30.1139761251
1.7	2.9	30.1022624363
1.7	3.0	30.090180584
1.7	3.1	30.0776999774
1.7	3.2	30.0679492065
1.7	3.3	30.0533383982
1.7	3.4	30.0427739627
1.7	3.5	30.0311447739
1.7	3.6	30.0236856806
1.7	3.7	30.0154324311
1.7	3.8	30.0085121328
1.7	3.9	30.0029564794
1.7	4.0	30.0024248381
1.7	4.1	29.9970777004
1.7	4.2	29.9954409841
1.7	4.3	29.9952834454
1.7	4.4	29.9937405582
1.7	4.5	29.9958125846
1.7	4.6	29.9940513517
1.7	4.7	29.9950422106
1.7	4.8	29.9954620289
1.7	4.9	29.9985010074
1.7	5.0	29.9972059218
1.7	5.1	29.9997568208
1.7	5.2	29.998549563
1.7	5.3	29.9994581265
1.7	5.4	30.0001244385
1.7	5.5	30.0006221232
1.7	5.6	30.0002849509
1.7	5.7	30.0001271016
1.7	5.8	30.002300258
1.7	5.9	30.0009380532
1.7	6.0	30.0007205078
1.7	6.1	30.001364179
1.7	6.2	30.000880117
1.7	6.3	30.0007782905
1.7	6.4	30.0005345791
1.7	6.5	30.0008153416
1.7	6.6	30.0043780681
1.7	6.7	30.0001662674
1.7	6.8	29.9997540076
1.7	6.9	30.0005726871
1.7	7.0	30.0006177276
1.7	7.1	30.0004579631
1.7	7.2	30.0001436297
1.7	7.3	30.0016188147
1.7	7.4	29.9999287076
1.7	7.5	29.9999074893
1.7	7.6	30.0001545825
1.7	7.7	29.9995872053
1.7	7.8	30.0006422458
1.7	7.9	30.0014775773
1.7	8.0	30.0009496085
1.7	8.1	30.0004550555
1.7	8.2	30.0002917494
1.7	8.3	30.0050272467
1.7	8.4	29.9998844547
1.7	8.5	30.0006539324
1.7	8.6	30.0006967131
1.7	8.7	29.9994449401
1.7	8.8	30.0006981499
1.7	8.9	30.000858698
1.7	9.0	30.0010993089
1.7	9.1	30.0006300011
1.7	9.2	30.0005566793
1.7	9.3	29.9999816335
1.7	9.4	30.0012394077
1.7	9.5	29.9994145462
1.7	9.6	29.9999054132
1.7	9.7	30.0025635465
1.7	9.8	30.0000168531
1.7	9.9	30.0002964993
1.7	10.0	30.000307971
1.7	10.1	30.0004295054
1.7	10.2	30.0001048
1.7	10.3	30.0000301557
1.7	10.4	29.9997856593
1.7	10.5	30.0007492401
1.7	10.6	30.00010834
1.7	10.7	30.0004455092
1.7	10.8	29.9991071638
1.7	10.9	29.9995705251
1.7	11.0	29.999053802
1.7	11.1	30.0001065946
1.7	11.2	29.999776598
1.7	11.3	29.9989485003
1.7	11.4	29.9986093935
1.7	11.5	29.9984173682
1.7	11.6	29.9975600239
1.7	11.7	29.998465758
1.7	11.8	29.996242298
1.7	11.9	29.9961218737
1.7	12.0	29.9944620136
1.6	0.0	29.8796507616
1.6	0.1	29.865313529
1.6	0.2	29.8617098522
1.6	0.3	29.8575740793
1.6	0.4	29.8540444353
1.6	0.5	29.8518029984
1.6	0.6	29.8472150671
1.6	0.7	29.844283131
1.6	0.8	29.8408651425
1.6	0.9	29.8376908221
1.6	1.0	29.8372828799
1.6	1.1	29.8372834828
1.6	1.2	29.8391845778
1.6	1.3	29.8430131762
1.6	1.4	29.8500740384
1.6	1.5	29.8599605774
1.6	1.6	29.8729714654
1.6	1.7	29.8901305783
1.6	1.8	29.9086013143
1.6	1.9	29.9322178306
1.6	2.0	29.9573305867
1.6	2.1	29.9848251346
1.6	2.2	30.0113355596
1.6	2.3	30.0380701081
1.6	2.4	30.063700969
1.6	2.5	30.0854931631
1.6	2.6	30.1036861455
1.6	2.7	30.11897382
1.6	2.8	30.1302076994
1.6	2.9	30.1342341705
1.6	3.0	30.134543584
1.6	3.1	30.1312854912
1.6	3.2	30.1268107723
1.6	3.3	30.1160365499
1.6	3.4	30.1057779085
1.6	3.5	30.092790017
1.6	3.6	30.0813270465
1.6	3.7	30.0682935678
1.6	3.8	30.0557244185
1.6	3.9	30.0439398291
1.6	4.0	30.035914712
1.6	4.1	30.0248968967
1.6	4.2	30.0171192112
1.6	4.3	30.0111732833
1.6	4.4	30.0050707303
1.6	4.5	30.0023362182
1.6	4.6	29.9977370945
1.6	4.7	29.9958520948
1.6	4.8	29.9942464959
1.6	4.9	29.9951180835
1.6	5.0	29.9934175379
1.6	5.1	29.9948874707
1.6	5.2	29.9939952372
1.6	5.3	29.9948421838
1.6	5.4	29.995707701
1.6	5.5	29.9965451813
1.6	5.6	29.9968540573
1.6	5.7	29.9972915735
1.6	5.8	29.9994090603
1.6	5.9	29.9989347527
1.6	6.0	29.9992296774
1.6	6.1	30.0000894986
1.6	6.2	30.0000656455
1.6	6.3	30.0002662744
1.6	6.4	30.000310029
1.6	6.5	30.0006557321
1.6	6.6	30.0033170817
1.6	6.7	30.000377217
1.6	6.8	30.0001210255
1.6	6.9	30.0007251523
1.6	7.0	30.0007476605
1.6	7.1	30.000621967
1.6	7.2	30.0003661013
1.6	7.3	30.0014048844
1.6	7.4	30.0001369129
1.6	7.5	30.0000974049
1.6	7.6	30.0002701673
1.6	7.7	29.9998147457
1.6	7.8	30.0005603513
1.6	7.9	30.0011111447
1.6	8.0	30.0007294926
1.6	8.1	30.0003652984
1.6	8.2	30.0002074535
1.6	8.3	30.0035936568
1.6	8.4	29.9999066209
1.6	8.5	30.0004493818
1.6	8.6	30.0004697241
1.6	8.7	29.9995710749
1.6	8.8	30.0004568138
1.6	8.9	30.0005664453
1.6	9.0	30.0007259728
1.6	9.1	30.0004004591
1.6	9.2	30.0003285152
1.6	9.3	29.9999160379
1.6	9.4	30.0007967649
1.6	9.5	29.9995146894
1.6	9.6	29.9998511411
1.6	9.7	30.0017474221
1.6	9.8	29.9999260047
1.6	9.9	30.000120282
1.6	10.0	30.0001272456
1.6	10.1	30.0002039075
1.6	10.2	29.9999761785
1.6	10.3	29.9999031909
1.6	10.4	29.9997332731
1.6	10.5	30.0003948072
1.6	10.6	29.9999164689
1.6	10.7	30.0001315957
1.6	10.8	29.9991610752
1.6	10.9	29.9994627066
1.6	11.0	29.9990581334
1.6	11.1	29.9997766674
1.6	11.2	29.9995032633
1.6	11.3	29.9988764763
1.6	11.4	29.99860447
1.6	11.5	29.99845596
1.6	11.6	29.9978405516
1.6	11.7	29.9985343858
1.6	11.8	29.9970266183
1.6	11.9	29.9970855641
1.6	12.0	29.9960850531
1.5	0.0	29.2187621227
1.5	0.1	29.208234649
1.5	0.2	29.205620468
1.5	0.3	29.203234055
1.5	0.4	29.2020873879
1.5	0.5	29.2028398813
1.5	0.6	29.2030835717
1.5	0.7	29.205918952
1.5	0.8	29.2100340163
1.5	0.9	29.2161935555
1.5	1.0	29.226382754
1.5	1.1	29.2392284722
1.5	1.2	29.2559379805
1.5	1.3	29.2768010478
1.5	1.4	29.3027447756
1.5	1.5	29.3337802417
1.5	1.6	29.3700113487
1.5	1.7	29.4121441598
1.5	1.8	29.4580676578
1.5	1.9	29.5103067331
1.5	2.0	29.5660800234
1.5	2.1	29.6255648146
1.5	2.2	29.6858779287
1.5	2.3	29.7474450831
1.5	2.4	29.8086216878
1.5	2.5	29.866636313
1.5	2.6	29.9211731576
1.5	2.7	29.9717232037
1.5	2.8	30.0168201522
1.5	2.9	30.0535963801
1.5	3.0	30.0838948605
1.5	3.1	30.1076675259
1.5	3.2	30.1262909594
1.5	3.3	30.1360188687
1.5	3.4	30.1418793684
1.5	3.5	30.1417695674
1.5	3.6	30.139076515
1.5	3.7	30.1318962397
1.5	3.8	30.12233312
1.5	3.9	30.1110267713
1.5	4.0	30.100559641
1.5	4.1	30.0865998663
1.5	4.2	30.0740401151
1.5	4.3	30.0622991096
1.5	4.4	30.0503019651
1.5	4.5	30.0407501746
1.5	4.6	30.0302985077
1.5	4.7	30.0222820701
1.5	4.8	30.0150641635
1.5	4.9	30.0103494252
1.5	5.0	30.0045520119
1.5	5.1	30.0017406703
1.5	5.2	29.9979580721
1.5	5.3	29.9960822033
1.5	5.4	29.9948396931
1.5	5.5	29.9940846839
1.5	5.6	29.9934326977
1.5	5.7	29.9932380698
1.5	5.8	29.9945798259
1.5	5.9	29.9942891079
1.5	6.0	29.9947402448
1.5	6.1	29.9957294022
1.5	6.2	29.9961535395
1.5	6.3	29.9968022742
1.5	6.4	29.9973528908
1.5	6.5	29.9980931027
1.5	6.6	30.0004716433
1.5	6.7	29.9988066243
1.5	6.8	29.9990073451
1.5	6.9	29.9997787067
1.5	7.0	30.0000764334
1.5	7.1	30.0002223433
1.5	7.2	30.0002198687
1.5	7.3	30.0011190885
1.5	7.4	30.0002982627
1.5	7.5	30.0003436049
1.5	7.6	30.0005390566
1.5	7.7	30.0002140394
1.5	7.8	30.0007692263
1.5	7.9	30.0011285426
1.5	8.0	30.0008514366
1.5	8.1	30.000570295
1.5	8.2	30.0004020673
1.5	8.3	30.0028006724
1.5	8.4	30.000135221
1.5	8.5	30.000494787
1.5	8.6	30.0004787623
1.5	8.7	29.9998159566
1.5	8.8	30.0004241547
1.5	8.9	30.0004817739
1.5	9.0	30.0005729013
1.5	9.1	30.0003408515
1.5	9.2	30.0002628354
1.5	9.3	29.9999607506
1.5	9.4	30.0005690182
1.5	9.5	29.9996697522
1.5	9.6	29.9998916877
1.5	9.7	30.0012379236
1.5	9.8	29.999932276
1.5	9.9	30.0000646982
1.5	10.0	30.0000670377
1.5	10.1	30.000109225
1.5	10.2	29.9999471774
1.5	10.3	29.9998750045
1.5	10.4	29.9997544173
1.5	10.5	30.0001989176
1.5	10.6	29.9998362028
1.5	10.7	29.9999682397
1.5	10.8	29.9992601385
1.5	10.9	29.9994527197
1.5	11.0	29.9991387652
1.5	11.1	29.9996337208
1.5	11.2	29.9994221912
1.5	11.3	29.9989682497
1.5	11.4	29.9987814935
1.5	11.5	29.9987113419
1.5	11.6	29.9983239835
1.5	11.7	29.998926891
1.5	11.8	29.9979960018
1.5	11.9	29.9982481797
1.5	12.0	29.9977880491
1.4	0.0	28.263755197
1.4	0.1	28.2604960657
1.4	0.2	28.2636279879
1.4	0.3	28.268144229
1.4	0.4	28.2749374272
1.4	0.5	28.2846643734
1.4	0.6	28.2957741125
1.4	0.7	28.3106967317
1.4	0.8	28.3286485667
1.4	0.9	28.3503590782
1.4	1.0	28.3772715607
1.4	1.1	28.408661157
1.4	1.2	28.4453624973
1.4	1.3	28.4877125322
1.4	1.4	28.5362575199
1.4	1.5	28.5911619696
1.4	1.6	28.6523550166
1.4	1.7	28.7202416914
1.4	1.8	28.7933245765
1.4	1.9	28.8732744619
1.4	2.0	28.9581264
1.4	2.1	29.047826459
1.4	2.2	29.140174794
1.4	2.3	29.2354288396
1.4	2.4	29.3320354589
1.4	2.5	29.4275887669
1.4	2.6	29.5214632818
1.4	2.7	29.6125435254
1.4	2.8	29.6990279459
1.4	2.9	29.7782552902
1.4	3.0	29.8505419523
1.4	3.1	29.9154141501
1.4	3.2	29.9731634554
1.4	3.3	30.0204731699
1.4	3.4	30.0606110098
1.4	3.5	30.091903312
1.4	3.6	30.1166664244
1.4	3.7	30.1333786597
1.4	3.8	30.1439538477
1.4	3.9	30.14906215
1.4	4.0	30.1507972457
1.4	4.1	30.1464218744
1.4	4.2	30.1400044915
1.4	4.3	30.1314876948
1.4	4.4	30.1206263413
1.4	4.5	30.1096939086
1.4	4.6	30.0968553013
1.4	4.7	30.0847893352
1.4	4.8	30.0726364292
1.4	4.9	30.0620148901
1.4	5.0	30.0505879621
1.4	5.1	30.0414193333
1.4	5.2	30.0319045271
1.4	5.3	30.0242400756
1.4	5.4	30.0175762996
1.4	5.5	30.011837599
1.4	5.6	30.0068450422
1.4	5.7	30.0027913603
1.4	5.8	30.000461116
1.4	5.9	29.9975525874
1.4	6.0	29.9957168237
1.4	6.1	29.994775596
1.4	6.2	29.993851095
1.4	6.3	29.9934836399
1.4	6.4	29.9933719351
1.4	6.5	29.9936534186
1.4	6.6	29.9953303169
1.4	6.7	29.9942823842
1.4	6.8	29.9946973772
1.4	6.9	29.9956124997
1.4	7.0	29.996240524
1.4	7.1	29.9967950219
1.4	7.2	29.9972457582
1.4	7.3	29.9983528899
1.4	7.4	29.9981818504
1.4	7.5	29.9986083557
1.4	7.6	29.999137809
1.4	7.7	29.9992052392
1.4	7.8	29.9999015325
1.4	7.9	30.0003705284
1.4	8.0	30.0003867492
1.4	8.1	30.0003521107
1.4	8.2	30.0003363367
1.4	8.3	30.002157953
1.4	8.4	30.0003279494
1.4	8.5	30.0006386697
1.4	8.6	30.0006580178
1.4	8.7	30.0002078831
1.4	8.8	30.0006468441
1.4	8.9	30.0006818404
1.4	9.0	30.0007296998
1.4	9.1	30.0005617454
1.4	9.2	30.0004700279
1.4	9.3	30.0002327546
1.4	9.4	30.0006305586
1.4	9.5	29.999984832
1.4	9.6	30.0001045276
1.4	9.7	30.0010365543
1.4	9.8	30.0000804215
1.4	9.9	30.0001520685
1.4	10.0	30.0001360616
1.4	10.1	30.0001400185
1.4	10.2	30.0000127121
1.4	10.3	29.9999334813
1.4	10.4	29.9998406531
1.4	10.5	30.0001273442
1.4	10.6	29.9998479994
1.4	10.7	29.9999264421
1.4	10.8	29.9994118087
1.4	10.9	29.9995399438
1.4	11.0	29.9993087349
1.4	11.1	29.9996674455
1.4	11.2	29.9995289923
1.4	11.3	29.999233881
1.4	11.4	29.9991474752
1.4	11.5	29.9991781846
1.4	11.6	29.9990001575
1.4	11.7	29.9995818505
1.4	11.8	29.9991023044
1.4	11.9	29.9995221264
1.4	12.0	29.9994695598
1.3	0.0	27.2094634745
1.3	0.1	27.2177427319
1.3	0.2	27.2316535164
1.3	0.3	27.2480585382
1.3	0.4	27.2676664509
1.3	0.5	27.2910604787
1.3	0.6	27.3172100081
1.3	0.7	27.3479481261
1.3	0.8	27.3827480742
1.3	0.9	27.4221794697
1.3	1.0	27.4671171909
1.3	1.1	27.5171759468
1.3	1.2	27.572768649
1.3	1.3	27.6340858902
1.3	1.4	27.7013370008
1.3	1.5	27.7746204935
1.3	1.6	27.8537566774
1.3	1.7	27.9389030269
1.3	1.8	28.0291084473
1.3	1.9	28.1255645611
1.3	2.0	28.2270912084
1.3	2.1	28.3338165076
1.3	2.2	28.4444300968
1.3	2.3	28.5595105067
1.3	2.4	28.6780451261
1.3	2.5	28.7984566758
1.3	2.6	28.9201699644
1.3	2.7	29.0422017392
1.3	2.8	29.162708281
1.3	2.9	29.2794707319
1.3	3.0	29.3917700144
1.3	3.1	29.4987575035
1.3	3.2	29.5998260483
1.3	3.3	29.6916965343
1.3	3.4	29.7759885872
1.3	3.5	29.8509897064
1.3	3.6	29.9177870811
1.3	3.7	29.9746165546
1.3	3.8	30.0227577927
1.3	3.9	30.062489692
1.3	4.0	30.0951436183
1.3	4.1	30.1186757216
1.3	4.2	30.1364017671
1.3	4.3	30.1482374733
1.3	4.4	30.1544163572
1.3	4.5	30.1568544455
1.3	4.6	30.1545875991
1.3	4.7	30.1499019623
1.3	4.8	30.142561422
1.3	4.9	30.1341691037
1.3	5.0	30.1234049965
1.3	5.1	30.1127802096
1.3	5.2	30.1008158233
1.3	5.3	30.0894067419
1.3	5.4	30.0781583231
1.3	5.5	30.0672686587
1.3	5.6	30.0568668368
1.3	5.7	30.0472016551
1.3	5.8	30.0389763834
1.3	5.9	30.0307194322
1.3	6.0	30.0236216596
1.3	6.1	30.0176755923
1.3	6.2	30.0122518083
1.3	6.3	30.007748937
1.3	6.4	30.0039792743
1.3	6.5	30.0010010705
1.3	6.6	29.9995347326
1.3	6.7	29.9965660748
1.3	6.8	29.9950986825
1.3	6.9	29.9943714142
1.3	7.0	29.9937744286
1.3	7.1	29.9934429978
1.3	7.2	29.9932885854
1.3	7.3	29.9938426978
1.3	7.4	29.9936450596
1.3	7.5	29.994023909
1.3	7.6	29.9946289921
1.3	7.7	29.994941229
1.3	7.8	29.995808733
1.3	7.9	29.9965042039
1.3	8.0	29.9969409395
1.3	8.1	29.9973366148
1.3	8.2	29.9977157098
1.3	8.3	29.9994231713
1.3	8.4	29.998493992
1.3	8.5	29.9990683661
1.3	8.6	29.9993994292
1.3	8.7	29.9993720672
1.3	8.8	29.9999395907
1.3	8.9	30.0001832454
1.3	9.0	30.0004011291
1.3	9.1	30.0004535415
1.3	9.2	30.0005019945
